Plot,Elevation,Year,Taxon,Shade Tolerance,Fire Tolerance,Biogeographical Association,Layer,Class,OG_Cover,Med_Cover,Mono_Cover
B52,1913,2024,Goodyera oblongifolia,I,L,N,herb,2,0.2,0.5,3
B56,1920,2024,Goodyera oblongifolia,I,L,N,herb,2,0.2,0.5,3
B56,1920,1969,Goodyera oblongifolia,I,L,N,herb,2,NA,0.5,3
B57,1907,2024,Goodyera oblongifolia,I,L,N,herb,2,0.2,0.5,3
B63,1909,1969,Goodyera oblongifolia,I,L,N,herb,2,NA,0.5,3
B69,1925,2024,Goodyera oblongifolia,I,L,N,herb,2,0.2,0.5,3
B71,1690,2024,Goodyera oblongifolia,I,L,N,herb,2,0.2,0.5,3
B74,1793,2024,Goodyera oblongifolia,I,L,N,herb,2,0.2,0.5,3
B76,1889,1969,Goodyera oblongifolia,I,L,N,herb,2,NA,0.5,3
B82,2034,2024,Goodyera oblongifolia,I,L,N,herb,2,0.2,0.5,3
A01,1760,2024,Holodiscus discolor,I,M,N,shrub,2,1,0.5,3
A02,1838,2024,Holodiscus discolor,I,M,N,shrub,3,3,5.5,7
A02,1838,1969,Holodiscus discolor,I,M,N,shrub,4,NA,17.5,17.5
A17,2024,2024,Holodiscus discolor,I,M,N,shrub,1,0.2,0.2,1
A17,2024,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
A19,2263,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
A19,2263,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
A21,2000,2024,Holodiscus discolor,I,M,N,shrub,1,0.2,0.2,1
A21,2000,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
A35,1797,1969,Holodiscus discolor,I,M,N,shrub,2,NA,0.5,3
A38,2048,2024,Holodiscus discolor,I,M,N,shrub,3,7,5.5,7
A38,2048,1969,Holodiscus discolor,I,M,N,shrub,2,NA,0.5,3
A40,2285,2024,Holodiscus discolor,I,M,N,shrub,3,2,5.5,7
A40,2285,1969,Holodiscus discolor,I,M,N,shrub,4,NA,17.5,17.5
A41,2270,2024,Holodiscus discolor,I,M,N,shrub,3,2,5.5,7
A41,2270,1969,Holodiscus discolor,I,M,N,shrub,4,NA,17.5,17.5
A61,2248,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
A61,2248,1969,Holodiscus discolor,I,M,N,shrub,1,NA,0.2,1
A62,2135,1969,Holodiscus discolor,I,M,N,shrub,2,NA,0.5,3
A74,2345,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
A74,2345,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
A75,2278,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
A79,2127,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
A79,2127,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
A80,2140,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
A80,2140,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
A81,2004,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
A88,1790,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
A88,1790,1969,Holodiscus discolor,I,M,N,shrub,2,NA,0.5,3
A88,1790,1969,Holodiscus discolor,I,M,N,shrub,2,NA,0.5,3
A91,1882,2024,Holodiscus discolor,I,M,N,shrub,2,1,0.5,3
A91,1882,1969,Holodiscus discolor,I,M,N,shrub,4,NA,17.5,17.5
A92,1830,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
A92,1830,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
A93,2043,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
A96,2280,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
A96,2280,1969,Holodiscus discolor,I,M,N,shrub,2,NA,0.5,3
A97,2294,2024,Holodiscus discolor,I,M,N,shrub,3,7,5.5,7
A97,2294,1969,Holodiscus discolor,I,M,N,shrub,4,NA,17.5,17.5
A98,2235,1969,Holodiscus discolor,I,M,N,shrub,1,NA,0.2,1
B04,2243,2024,Holodiscus discolor,I,M,N,shrub,3,7,5.5,7
B04,2243,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B05,2347,2024,Holodiscus discolor,I,M,N,shrub,3,2,5.5,7
B05,2347,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B06,2333,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
B06,2333,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B10,2225,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
B10,2225,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B11,2310,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
B12,2414,2024,Holodiscus discolor,I,M,N,shrub,2,1,0.5,3
B12,2414,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B14,2477,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
B14,2477,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B16,2322,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
B16,2322,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B17,2261,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B19,2140,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
B19,2140,1969,Holodiscus discolor,I,M,N,shrub,2,NA,0.5,3
B20,2127,2024,Holodiscus discolor,I,M,N,shrub,3,2,5.5,7
B25,1962,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B31,2251,2024,Holodiscus discolor,I,M,N,shrub,2,1,0.5,3
B33,2139,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B34,2212,2024,Holodiscus discolor,I,M,N,shrub,1,0.2,0.2,1
B34,2212,1969,Holodiscus discolor,I,M,N,shrub,2,NA,0.5,3
B35,2178,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
B35,2178,1969,Holodiscus discolor,I,M,N,shrub,2,NA,0.5,3
B43,1885,2024,Holodiscus discolor,I,M,N,shrub,2,1,0.5,3
B56,1920,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B57,1907,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B58,2075,2024,Holodiscus discolor,I,M,N,shrub,3,4,5.5,7
B58,2075,1969,Holodiscus discolor,I,M,N,shrub,4,NA,17.5,17.5
B59,2107,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
B59,2107,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B60,2283,1969,Holodiscus discolor,I,M,N,shrub,2,NA,0.5,3
B61,2380,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
B61,2380,1969,Holodiscus discolor,I,M,N,shrub,4,NA,17.5,17.5
B66,2181,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
B66,2181,1969,Holodiscus discolor,I,M,N,shrub,3,NA,5.5,7
B76,1889,1969,Holodiscus discolor,I,M,N,shrub,1,NA,0.2,1
B81,2190,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
B81,2190,1969,Holodiscus discolor,I,M,N,shrub,1,NA,0.2,1
B82,2034,2024,Holodiscus discolor,I,M,N,shrub,2,0.2,0.5,3
B85,2032,1969,Holodiscus discolor,I,M,N,shrub,4,NA,17.5,17.5
B86,1981,2024,Holodiscus discolor,I,M,N,shrub,3,2,5.5,7
A01,1760,1969,Leucothoe davisiae,H,NA,N,shrub,7,NA,87.5,87.5
A05,1383,2024,Leucothoe davisiae,H,NA,N,shrub,2,0.2,0.5,3
A14,1668,1969,Leucothoe davisiae,H,NA,N,shrub,4,NA,17.5,17.5
A55,2038,2024,Leucothoe davisiae,H,NA,N,shrub,4,12,17.5,17.5
A55,2038,1969,Leucothoe davisiae,H,NA,N,shrub,7,NA,87.5,87.5
A62,2135,2024,Leucothoe davisiae,H,NA,N,shrub,3,7,5.5,7
A62,2135,1969,Leucothoe davisiae,H,NA,N,shrub,5,NA,37.5,37.5
A63,1971,2024,Leucothoe davisiae,H,NA,N,shrub,2,0.2,0.5,3
A63,1971,1969,Leucothoe davisiae,H,NA,N,shrub,2,NA,0.5,3
A64,2060,2024,Leucothoe davisiae,H,NA,N,shrub,3,7,5.5,7
A64,2060,1969,Leucothoe davisiae,H,NA,N,shrub,7,NA,87.5,87.5
A66,2148,1969,Leucothoe davisiae,H,NA,N,shrub,3,NA,5.5,7
A70,2027,2024,Leucothoe davisiae,H,NA,N,shrub,3,5,5.5,7
A70,2027,1969,Leucothoe davisiae,H,NA,N,shrub,7,NA,87.5,87.5
A81,2004,2024,Leucothoe davisiae,H,NA,N,shrub,3,2,5.5,7
A81,2004,1969,Leucothoe davisiae,H,NA,N,shrub,3,NA,5.5,7
A82,1992,2024,Leucothoe davisiae,H,NA,N,shrub,2,0.2,0.5,3
A82,1992,1969,Leucothoe davisiae,H,NA,N,shrub,4,NA,17.5,17.5
A84,1973,2024,Leucothoe davisiae,H,NA,N,shrub,5,27,37.5,37.5
A84,1973,1969,Leucothoe davisiae,H,NA,N,shrub,4,NA,17.5,17.5
A85,1940,2024,Leucothoe davisiae,H,NA,N,shrub,4,11,17.5,17.5
A85,1940,1969,Leucothoe davisiae,H,NA,N,shrub,5,NA,37.5,37.5
A86,1921,1969,Leucothoe davisiae,H,NA,N,shrub,2,NA,0.5,3
A87,1892,2024,Leucothoe davisiae,H,NA,N,shrub,5,39,37.5,37.5
A87,1892,1969,Leucothoe davisiae,H,NA,N,shrub,6,NA,62.5,62.5
A88,1790,2024,Leucothoe davisiae,H,NA,N,shrub,2,3,0.5,3
A89,1809,1969,Leucothoe davisiae,H,NA,N,shrub,1,NA,0.2,1
A94,2094,2024,Leucothoe davisiae,H,NA,N,shrub,3,10,5.5,7
A94,2094,1969,Leucothoe davisiae,H,NA,N,shrub,3,NA,5.5,7
B02,1917,2024,Leucothoe davisiae,H,NA,N,shrub,3,8,5.5,7
B02,1917,1969,Leucothoe davisiae,H,NA,N,shrub,3,NA,5.5,7
B26,1822,2024,Leucothoe davisiae,H,NA,N,shrub,5,35,37.5,37.5
B26,1822,1969,Leucothoe davisiae,H,NA,N,shrub,3,NA,5.5,7
B32,2167,2024,Leucothoe davisiae,H,NA,N,shrub,2,1,0.5,3
B32,2167,1969,Leucothoe davisiae,H,NA,N,shrub,4,NA,17.5,17.5
B42,1865,1969,Leucothoe davisiae,H,NA,N,shrub,3,NA,5.5,7
B48,2072,2024,Leucothoe davisiae,H,NA,N,shrub,4,22,17.5,17.5
B48,2072,1969,Leucothoe davisiae,H,NA,N,shrub,6,NA,62.5,62.5
B49,2026,2024,Leucothoe davisiae,H,NA,N,shrub,3,6,5.5,7
B49,2026,1969,Leucothoe davisiae,H,NA,N,shrub,7,NA,87.5,87.5
B53,1960,2024,Leucothoe davisiae,H,NA,N,shrub,2,0.2,0.5,3
B53,1960,1969,Leucothoe davisiae,H,NA,N,shrub,3,NA,5.5,7
B54,1953,2024,Leucothoe davisiae,H,NA,N,shrub,6,54,62.5,62.5
B56,1920,2024,Leucothoe davisiae,H,NA,N,shrub,4,19,17.5,17.5
B56,1920,1969,Leucothoe davisiae,H,NA,N,shrub,5,NA,37.5,37.5
B63,1909,2024,Leucothoe davisiae,H,NA,N,shrub,6,50,62.5,62.5
B63,1909,1969,Leucothoe davisiae,H,NA,N,shrub,7,NA,87.5,87.5
B68,1987,1969,Leucothoe davisiae,H,NA,N,shrub,3,NA,5.5,7
B69,1925,1969,Leucothoe davisiae,H,NA,N,shrub,3,NA,5.5,7
B70,1826,2024,Leucothoe davisiae,H,NA,N,shrub,5,25,37.5,37.5
B70,1826,1969,Leucothoe davisiae,H,NA,N,shrub,5,NA,37.5,37.5
B71,1690,2024,Leucothoe davisiae,H,NA,N,shrub,2,1,0.5,3
B71,1690,1969,Leucothoe davisiae,H,NA,N,shrub,4,NA,17.5,17.5
B76,1889,2024,Leucothoe davisiae,H,NA,N,shrub,3,5,5.5,7
B76,1889,1969,Leucothoe davisiae,H,NA,N,shrub,7,NA,87.5,87.5
B82,2034,2024,Leucothoe davisiae,H,NA,N,shrub,5,31,37.5,37.5
B82,2034,1969,Leucothoe davisiae,H,NA,N,shrub,7,NA,87.5,87.5
B84,1963,2024,Leucothoe davisiae,H,NA,N,shrub,2,0.2,0.5,3
B04,2243,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
A47,1950,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
A55,2038,2024,Lonicera conjugialis,H,NA,N,shrub,2,1,0.5,3
A62,2135,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
A63,1971,2024,Lonicera conjugialis,H,NA,N,shrub,3,9,5.5,7
A70,2027,2024,Lonicera conjugialis,H,NA,N,shrub,3,2,5.5,7
A71,2142,2024,Lonicera conjugialis,H,NA,N,shrub,3,3,5.5,7
A85,1940,2024,Lonicera conjugialis,H,NA,N,shrub,2,1,0.5,3
A88,1790,2024,Lonicera conjugialis,H,NA,N,shrub,2,3,0.5,3
A89,1809,2024,Lonicera conjugialis,H,NA,N,shrub,2,1,0.5,3
A90,1876,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
A90,1876,1969,Lonicera conjugialis,H,NA,N,shrub,3,NA,5.5,7
A94,2094,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
B04,2243,1969,Lonicera conjugialis,H,NA,N,shrub,2,NA,0.5,3
B07,2260,2024,Lonicera conjugialis,H,NA,N,shrub,1,0.2,0.2,1
B08,2212,1969,Lonicera conjugialis,H,NA,N,shrub,3,NA,5.5,7
B10,2225,1969,Lonicera conjugialis,H,NA,N,shrub,3,NA,5.5,7
B22,2005,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
B22,2005,1969,Lonicera conjugialis,H,NA,N,shrub,3,NA,5.5,7
B31,2251,1969,Lonicera conjugialis,H,NA,N,shrub,2,NA,0.5,3
B40,2052,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
B40,2052,1969,Lonicera conjugialis,H,NA,N,shrub,3,NA,5.5,7
B42,1865,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
B42,1865,1969,Lonicera conjugialis,H,NA,N,shrub,3,NA,5.5,7
B43,1885,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
B50,1716,1969,Lonicera conjugialis,H,NA,N,shrub,2,NA,0.5,3
B56,1920,1969,Lonicera conjugialis,H,NA,N,shrub,2,NA,0.5,3
B57,1907,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
B57,1907,1969,Lonicera conjugialis,H,NA,N,shrub,3,NA,5.5,7
B60,2283,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
B60,2283,1969,Lonicera conjugialis,H,NA,N,shrub,2,NA,0.5,3
B66,2181,1969,Lonicera conjugialis,H,NA,N,shrub,2,NA,0.5,3
B68,1987,1969,Lonicera conjugialis,H,NA,N,shrub,3,NA,5.5,7
B69,1925,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
B69,1925,1969,Lonicera conjugialis,H,NA,N,shrub,2,NA,0.5,3
B70,1826,1969,Lonicera conjugialis,H,NA,N,shrub,2,NA,0.5,3
B82,2034,2024,Lonicera conjugialis,H,NA,N,shrub,2,0.2,0.5,3
B83,1966,1969,Lonicera conjugialis,H,NA,N,shrub,2,NA,0.5,3
B84,1963,2024,Lonicera conjugialis,H,NA,N,shrub,3,4,5.5,7
B85,2032,2024,Lonicera conjugialis,H,NA,N,shrub,3,2,5.5,7
A19,2263,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
A38,2048,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
A40,2285,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
A41,2270,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
A53,1627,1969,Monardella odoratissima,I,NA,NA,herb,2,NA,0.5,3
A59,2220,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
A63,1971,2024,Monardella odoratissima,I,NA,NA,herb,1,0.2,0.2,1
A74,2345,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
A80,2140,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
A81,2004,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
A85,1940,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
A88,1790,1969,Monardella odoratissima,I,NA,NA,herb,2,NA,0.5,3
A89,1809,1969,Monardella odoratissima,I,NA,NA,herb,2,NA,0.5,3
A90,1876,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
A91,1882,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
A91,1882,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
A97,2294,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
A98,2235,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
B05,2347,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
B05,2347,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
B06,2333,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
B07,2260,2024,Monardella odoratissima,I,NA,NA,herb,1,0.2,0.2,1
B12,2414,2024,Monardella odoratissima,I,NA,NA,herb,2,1,0.5,3
B12,2414,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
B21,2059,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
B22,2005,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
B22,2005,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
B24,1953,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
B29,2232,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
B30,2233,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
B30,2233,1969,Monardella odoratissima,I,NA,NA,herb,5,NA,37.5,37.5
B31,2251,2024,Monardella odoratissima,I,NA,NA,herb,3,8,5.5,7
B31,2251,1969,Monardella odoratissima,I,NA,NA,herb,4,NA,17.5,17.5
B36,2153,2024,Monardella odoratissima,I,NA,NA,herb,2,1,0.5,3
B36,2153,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
B37,2104,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
B37,2104,1969,Monardella odoratissima,I,NA,NA,herb,1,NA,0.2,1
B39,2138,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
B39,2138,1969,Monardella odoratissima,I,NA,NA,herb,4,NA,17.5,17.5
B40,2052,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
B43,1885,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
B43,1885,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
B46,2183,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
B57,1907,2024,Monardella odoratissima,I,NA,NA,herb,2,0.2,0.5,3
B57,1907,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
B58,2075,2024,Monardella odoratissima,I,NA,NA,herb,2,1,0.5,3
B58,2075,1969,Monardella odoratissima,I,NA,NA,herb,4,NA,17.5,17.5
B61,2380,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
B65,2142,1969,Monardella odoratissima,I,NA,NA,herb,3,NA,5.5,7
B66,2181,1969,Monardella odoratissima,I,NA,NA,herb,1,NA,0.2,1
B76,1889,1969,Monardella odoratissima,I,NA,NA,herb,2,NA,0.5,3
B81,2190,2024,Monardella odoratissima,I,NA,NA,herb,2,1,0.5,3
B84,1963,1969,Monardella odoratissima,I,NA,NA,herb,2,NA,0.5,3
C01,2162,1969,Monardella odoratissima,I,NA,NA,herb,2,NA,0.5,3
A01,1760,2024,Montia parvifolia,I,NA,NA,herb,2,1,0.5,3
A35,1797,2024,Montia parvifolia,I,NA,NA,herb,2,0.2,0.5,3
A35,1797,1969,Montia parvifolia,I,NA,NA,herb,2,NA,0.5,3
A88,1790,1969,Montia parvifolia,I,NA,NA,herb,2,NA,0.5,3
A89,1809,1969,Montia parvifolia,I,NA,NA,herb,3,NA,5.5,7
A90,1876,1969,Montia parvifolia,I,NA,NA,herb,3,NA,5.5,7
A91,1882,2024,Montia parvifolia,I,NA,NA,herb,2,1,0.5,3
A91,1882,1969,Montia parvifolia,I,NA,NA,herb,2,NA,0.5,3
A92,1830,1969,Montia parvifolia,I,NA,NA,herb,3,NA,5.5,7
A93,2043,1969,Montia parvifolia,I,NA,NA,herb,3,NA,5.5,7
B10,2225,1969,Montia parvifolia,I,NA,NA,herb,3,NA,5.5,7
B19,2140,2024,Montia parvifolia,I,NA,NA,herb,2,0.2,0.5,3
B19,2140,1969,Montia parvifolia,I,NA,NA,herb,2,NA,0.5,3
B42,1865,2024,Montia parvifolia,I,NA,NA,herb,2,0.2,0.5,3
B42,1865,1969,Montia parvifolia,I,NA,NA,herb,3,NA,5.5,7
B43,1885,1969,Montia parvifolia,I,NA,NA,herb,2,NA,0.5,3
B57,1907,1969,Montia parvifolia,I,NA,NA,herb,3,NA,5.5,7
B58,2075,2024,Montia parvifolia,I,NA,NA,herb,1,0.2,0.2,1
B58,2075,1969,Montia parvifolia,I,NA,NA,herb,3,NA,5.5,7
B59,2107,2024,Montia parvifolia,I,NA,NA,herb,2,0.2,0.5,3
B59,2107,1969,Montia parvifolia,I,NA,NA,herb,3,NA,5.5,7
B60,2283,2024,Montia parvifolia,I,NA,NA,herb,2,0.2,0.5,3
B60,2283,1969,Montia parvifolia,I,NA,NA,herb,3,NA,5.5,7
B65,2142,1969,Montia parvifolia,I,NA,NA,herb,2,NA,0.5,3
B66,2181,1969,Montia parvifolia,I,NA,NA,herb,1,NA,0.2,1
B83,1966,2024,Montia parvifolia,I,NA,NA,herb,2,0.2,0.5,3
B85,2032,2024,Montia parvifolia,I,NA,NA,herb,2,0.2,0.5,3
A01,1760,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A02,1838,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A02,1838,1969,Myriopteris gracillima,I,NA,N,herb,1,NA,0.2,1
A13,1550,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A19,2263,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A26,1781,2024,Myriopteris gracillima,I,NA,N,herb,1,0.2,0.2,1
A35,1797,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
A38,2048,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A38,2048,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
A40,2285,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
A41,2270,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A41,2270,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
A50,1803,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
A53,1627,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A60,2235,1969,Myriopteris gracillima,I,NA,N,herb,1,NA,0.2,1
A61,2248,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
A62,2135,1969,Myriopteris gracillima,I,NA,N,herb,1,NA,0.2,1
A65,2107,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A67,2303,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A69,2172,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A69,2172,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
A73,2274,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A73,2274,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
A74,2345,1969,Myriopteris gracillima,I,NA,N,herb,1,NA,0.2,1
A79,2127,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A79,2127,1969,Myriopteris gracillima,I,NA,N,herb,1,NA,0.2,1
A80,2140,2024,Myriopteris gracillima,I,NA,N,herb,2,1,0.5,3
A80,2140,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
A81,2004,2024,Myriopteris gracillima,I,NA,N,herb,1,0.2,0.2,1
A88,1790,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
A89,1809,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
A90,1876,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A90,1876,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
A91,1882,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
A92,1830,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
A93,2043,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
A96,2280,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
A96,2280,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
A97,2294,1969,Myriopteris gracillima,I,NA,N,herb,1,NA,0.2,1
B04,2243,2024,Myriopteris gracillima,I,NA,N,herb,2,1,0.5,3
B10,2225,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
B10,2225,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
B12,2414,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
B17,2261,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
B17,2261,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
B19,2140,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
B19,2140,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
B20,2127,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
B25,1962,2024,Myriopteris gracillima,I,NA,N,herb,1,0.2,0.2,1
B27,1828,2024,Myriopteris gracillima,I,NA,N,herb,1,0.2,0.2,1
B29,2232,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
B33,2139,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
B33,2139,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
B35,2178,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
B35,2178,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
B36,2153,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
B40,2052,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
B40,2052,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
B52,1913,1969,Myriopteris gracillima,I,NA,N,herb,2,NA,0.5,3
B57,1907,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
B58,2075,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
B59,2107,1969,Myriopteris gracillima,I,NA,N,herb,3,NA,5.5,7
B60,2283,2024,Myriopteris gracillima,I,NA,N,herb,2,0.2,0.5,3
